architecture	library	object	caller	linker_symbol	normalized_symbol	occurrences	source_first_disposition	source_candidates	binding_rule
"x86"	"original-softpc-host-roots.lib"	"nt_msscs.obj"	"_scs_init"	"_CMDInit"	"CMDInit"	"1"	"select-original-mvdm-provider-source"	""	"select the original MVDM provider package and preserve its entry before adding any adapter binding"
"x86"	"original-softpc-host-roots.lib"	"nt_msscs.obj"	"_scs_init"	"_DBGInit"	"DBGInit"	"1"	"select-original-mvdm-provider-source"	""	"select the original MVDM provider package and preserve its entry before adding any adapter binding"
"x86"	"original-softpc-host-roots.lib"	"nt_msscs.obj"	"_scs_init"	"_DemInit"	"DemInit"	"1"	"select-original-mvdm-provider-source"	""	"select the original MVDM provider package and preserve its entry before adding any adapter binding"
"x86"	"original-softpc-host-roots.lib"	"nt_msscs.obj"	"_init_lim_configuration_data"	"_GetPIFConfigFiles"	"GetPIFConfigFiles"	"1"	"select-original-mvdm-provider-source"	"softpc.new/host/src/nt_pif.c:60 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"select the original MVDM provider package and preserve its entry before adding any adapter binding"
"x86"	"original-softpc-host-roots.lib"	"nt_msscs.obj"	"_InitialiseDosEmulation"	"_io_init"	"io_init"	"1"	"select-original-mvdm-provider-source"	"softpc.new/base/support/ios.c:966 (exclude-alternate-softpc-support-shell -> bochs-core and app own corresponding machine lifecycle/product composition)"	"select the original MVDM provider package and preserve its entry before adding any adapter binding"
"x86"	"original-softpc-host-roots.lib"	"nt_msscs.obj"	"_scs_init"	"_XMSInit"	"XMSInit"	"1"	"select-original-mvdm-provider-source"	""	"select the original MVDM provider package and preserve its entry before adding any adapter binding"
"x86"	"original-softpc-host-roots.lib"	"nt_umb.obj"	"_ReleaseUMB"	"_xmsReleaseUMBNotify"	"xmsReleaseUMBNotify"	"1"	"select-original-mvdm-provider-source"	""	"select the original MVDM provider package and preserve its entry before adding any adapter binding"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_activate_altreg_set"	"activate_altreg_set"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1842 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_alloc_page"	"alloc_page"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:914 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_allocate_altreg_set"	"allocate_altreg_set"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1780 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_altreg_set_ok"	"altreg_set_ok"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1755 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-keymouse.lib"	"mouse_io.obj"	"_mouse_install1"	"_clear_string"	"clear_string"	"1"	"select-original-mvdm-source"	"softpc.new/base/system/rom.c:709 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_reset_bios_flags"	"_cmos_clear_shutdown_byte"	"cmos_clear_shutdown_byte"	"1"	"select-original-mvdm-source"	"softpc.new/base/system/cmos.c:1244 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor) | softpc.new/base/system/cmosnt.c:1205 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_reset"	"_cmos_init"	"cmos_init"	"1"	"select-original-mvdm-source"	"softpc.new/base/system/cmos.c:961 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor) | softpc.new/base/system/cmosnt.c:1050 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_reset"	"_cmos_post"	"cmos_post"	"1"	"select-original-mvdm-source"	"softpc.new/base/system/cmos.c:1001 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor) | softpc.new/base/system/cmosnt.c:1088 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_reset"	"_cmos_read_byte"	"cmos_read_byte"	"1"	"select-original-mvdm-source"	"softpc.new/base/system/cmos.c:803 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor) | softpc.new/base/system/cmosnt.c:842 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_reset"	"_cmos_write_byte"	"cmos_write_byte"	"1"	"select-original-mvdm-source"	"softpc.new/base/system/cmos.c:784 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor) | softpc.new/base/system/cmosnt.c:814 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_reset"	"_com_init"	"com_init"	"1"	"select-original-mvdm-source"	"softpc.new/base/comms/com.c:2617 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_reset"	"_com_post"	"com_post"	"1"	"select-original-mvdm-source"	"softpc.new/base/comms/com.c:2667 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	""	"_config_inquire"	"config_inquire"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/config.c:587 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_reset"	"_config_inquire"	"config_inquire"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/config.c:587 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_copy_exchange_data"	"copy_exchange_data"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1495 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_deallocate_altreg_set"	"deallocate_altreg_set"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1820 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-keymouse.lib"	"mouse_io.obj"	"_mouse_io_interrupt"	"_disable_stream_io"	"disable_stream_io"	"1"	"select-original-mvdm-source"	"softpc.new/base/video/video.c:2851 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_disk_io"	"disk_io"	"1"	"select-original-mvdm-source"	"softpc.new/base/disks/diskbios.c:627 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_reset"	"_disk_post"	"disk_post"	"1"	"select-original-mvdm-source"	"softpc.new/base/disks/diskbios.c:212 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_diskette_int"	"diskette_int"	"1"	"select-original-mvdm-source"	"softpc.new/base/disks/floppy_i.c:368 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_diskette_io"	"diskette_io"	"1"	"select-original-mvdm-source"	"softpc.new/base/disks/floppy_i.c:295 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_reset"	"_diskette_post"	"diskette_post"	"1"	"select-original-mvdm-source"	"softpc.new/base/disks/floppy_i.c:426 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-keymouse.lib"	"mouse_io.obj"	"_mouse_install1"	"_display_string"	"display_string"	"1"	"select-original-mvdm-source"	"softpc.new/base/system/rom.c:622 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_reset"	"_dma_init"	"dma_init"	"1"	"select-original-mvdm-source"	"softpc.new/base/system/at_dma.c:894 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_emm_init"	"_dma_lim_setup"	"dma_lim_setup"	"1"	"select-original-mvdm-source"	"softpc.new/base/system/at_dma.c:97 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_reset"	"_dma_post"	"dma_post"	"1"	"select-original-mvdm-source"	"softpc.new/base/system/at_dma.c:103 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_dummy_int"	"dummy_int"	"1"	"select-original-mvdm-source"	"softpc.new/base/system/dummy_nt.c:29 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"bios.obj"	""	"_ega_video_io"	"ega_video_io"	"1"	"select-original-mvdm-source"	"softpc.new/base/video/ega_vide.c:1876 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-keymouse.lib"	"mouse_io.obj"	""	"_ega_video_io"	"ega_video_io"	"1"	"select-original-mvdm-source"	"softpc.new/base/video/ega_vide.c:1876 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-host-roots.lib"	"nt_reset.obj"	"_host_applInit"	"_enable_stream_io"	"enable_stream_io"	"1"	"select-original-mvdm-source"	"softpc.new/base/video/video.c:2832 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-keymouse.lib"	"mouse_io.obj"	"_mouse_ega_mode"	"_find_mode_table"	"find_mode_table"	"1"	"select-original-mvdm-source"	"softpc.new/base/video/ega_vide.c:2203 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_reset"	"_fla_init"	"fla_init"	"1"	"select-original-mvdm-source"	"softpc.new/base/disks/fla.c:1140 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_free_handle"	"free_handle"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:512 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_free_page"	"free_page"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:942 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_get_active_altreg_set"	"get_active_altreg_set"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1750 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_get_base_address"	"get_base_address"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1697 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_get_EMpage_no"	"get_EMpage_no"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:803 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-host-roots.lib"	"nt_msscs.obj"	"_InitialiseDosEmulation"	"_get_lim_configuration_data"	"get_lim_configuration_data"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/config.c:1182 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_get_map_size"	"get_map_size"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1726 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_get_name"	"get_name"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:878 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_get_new_handle"	"get_new_handle"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:458 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_get_no_altreg_sets"	"get_no_altreg_sets"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1745 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_get_no_pages"	"get_no_pages"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:770 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_get_no_phys_pages"	"get_no_phys_pages"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1716 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_get_page_seg"	"get_page_seg"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1721 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_get_total_handles"	"get_total_handles"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1706 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_get_total_open_handles"	"get_total_open_handles"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1711 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_get_total_pages"	"get_total_pages"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1678 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_get_unallocated_pages"	"get_unallocated_pages"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1692 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_reset"	"_gfi_drive_type"	"gfi_drive_type"	"1"	"select-original-mvdm-source"	"softpc.new/base/disks/gfi.c:261 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-host-roots.lib"	"nt_reset.obj"	"_host_applClose"	"_GfxCloseDown"	"GfxCloseDown"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_fulsc.c:1654 (exclude-alternate-softpc-product-control -> adapter-bochs/bochs-core/app own final machine lifecycle and product composition)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_reset"	"_gvi_init"	"gvi_init"	"1"	"select-original-mvdm-source"	"softpc.new/base/video/gvi.c:166 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"reset.obj"	"_reset"	"_hda_init"	"hda_init"	"1"	"select-original-mvdm-source"	"softpc.new/base/disks/fdisk.c:1904 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-keymouse.lib"	"keyba.obj"	"_KbdIntDelay"	"_host_DelayHwInterrupt"	"host_DelayHwInterrupt"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_eoi.c:229 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x86"	"original-softpc-bios.lib"	"emm_fncs.obj"	"_reset_emm_funcs"	"_host_get_access_key"	"host_get_access_key"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_emm.c:800 (retain-source-shaped-overlay-provider -> original SoftPC control algorithm with a narrow same-shaped adapter-softpc/adapter-bochs overlay; Bochs remains sole CPU/RAM/physical-page owner) | softpc.new/host/src/x86_emm.c:938 (retain-source-shaped-overlay-provider -> original SoftPC control algorithm with a narrow same-shaped adapter-softpc/adapter-bochs overlay; Bochs remains sole CPU/RAM/physical-page owner)"	"physical original source definition is available; select its owner package before any replacement"
