architecture	library	object	caller	linker_symbol	normalized_symbol	occurrences	source_first_disposition	source_candidates	binding_rule
"x64"	"original-softpc-keymouse.lib"	"mouse_io.obj"	"mouse_io_interrupt"	"disable_stream_io"	"disable_stream_io"	"1"	"select-original-mvdm-source"	"softpc.new/base/video/video.c:2851 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"bios.obj"	""	"disk_io"	"disk_io"	"1"	"select-original-mvdm-source"	"softpc.new/base/disks/diskbios.c:627 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"reset.obj"	"reset"	"disk_post"	"disk_post"	"1"	"select-original-mvdm-source"	"softpc.new/base/disks/diskbios.c:212 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"bios.obj"	""	"diskette_int"	"diskette_int"	"1"	"select-original-mvdm-source"	"softpc.new/base/disks/floppy_i.c:368 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"bios.obj"	""	"diskette_io"	"diskette_io"	"1"	"select-original-mvdm-source"	"softpc.new/base/disks/floppy_i.c:295 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"reset.obj"	"reset"	"diskette_post"	"diskette_post"	"1"	"select-original-mvdm-source"	"softpc.new/base/disks/floppy_i.c:426 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"bios.obj"	""	"ega_video_io"	"ega_video_io"	"1"	"select-original-mvdm-source"	"softpc.new/base/video/ega_vide.c:1876 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-keymouse.lib"	"mouse_io.obj"	""	"ega_video_io"	"ega_video_io"	"1"	"select-original-mvdm-source"	"softpc.new/base/video/ega_vide.c:1876 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-host-roots.lib"	"nt_reset.obj"	"host_applInit"	"enable_stream_io"	"enable_stream_io"	"1"	"select-original-mvdm-source"	"softpc.new/base/video/video.c:2832 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-keymouse.lib"	"mouse_io.obj"	"mouse_ega_mode"	"find_mode_table"	"find_mode_table"	"1"	"select-original-mvdm-source"	"softpc.new/base/video/ega_vide.c:2203 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"reset.obj"	"reset"	"fla_init"	"fla_init"	"1"	"select-original-mvdm-source"	"softpc.new/base/disks/fla.c:1140 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-system.lib"	"timer.obj"	"timer_generate_int"	"fla_outb"	"fla_outb"	"1"	"select-original-mvdm-source"	"softpc.new/base/disks/fla.c:457 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"free_handle"	"free_handle"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:512 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"free_page"	"free_page"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:942 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_active_altreg_set"	"get_active_altreg_set"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1750 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_base_address"	"get_base_address"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1697 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_EMpage_no"	"get_EMpage_no"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:803 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_map_size"	"get_map_size"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1726 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_name"	"get_name"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:878 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_new_handle"	"get_new_handle"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:458 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_no_altreg_sets"	"get_no_altreg_sets"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1745 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_no_pages"	"get_no_pages"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:770 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_no_phys_pages"	"get_no_phys_pages"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1716 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_page_seg"	"get_page_seg"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1721 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_total_handles"	"get_total_handles"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1706 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_total_open_handles"	"get_total_open_handles"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1711 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_total_pages"	"get_total_pages"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1678 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_unallocated_pages"	"get_unallocated_pages"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1692 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-system.lib"	"cmosnt.obj"	""	"gfi_drive_type"	"gfi_drive_type"	"1"	"select-original-mvdm-source"	"softpc.new/base/disks/gfi.c:261 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"reset.obj"	"reset"	"gfi_drive_type"	"gfi_drive_type"	"1"	"select-original-mvdm-source"	"softpc.new/base/disks/gfi.c:261 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-host-roots.lib"	"config.obj"	"config"	"gfi_floppy_active"	"gfi_floppy_active"	"1"	"select-original-mvdm-source"	"softpc.new/base/disks/gfi.c:318 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-support.lib"	"main.obj"	"host_main"	"gfi_init"	"gfi_init"	"1"	"select-original-mvdm-source"	"softpc.new/base/disks/gfi.c:371 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-host-roots.lib"	"nt_reset.obj"	"host_applClose"	"GfxCloseDown"	"GfxCloseDown"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_fulsc.c:1654 (exclude-alternate-softpc-product-control -> adapter-bochs/bochs-core/app own final machine lifecycle and product composition)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"reset.obj"	"reset"	"gvi_init"	"gvi_init"	"1"	"select-original-mvdm-source"	"softpc.new/base/video/gvi.c:166 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-support.lib"	"terminat.obj"	"terminate"	"gvi_term"	"gvi_term"	"1"	"select-original-mvdm-source"	"softpc.new/base/video/gvi.c:299 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"reset.obj"	"reset"	"hda_init"	"hda_init"	"1"	"select-original-mvdm-source"	"softpc.new/base/disks/fdisk.c:1904 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-support.lib"	"terminat.obj"	"terminate"	"host_deinitialise_EM"	"host_deinitialise_EM"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_emm.c:209 (retain-source-shaped-overlay-provider -> original SoftPC control algorithm with a narrow same-shaped adapter-softpc/adapter-bochs overlay; Bochs remains sole CPU/RAM/physical-page owner) | softpc.new/host/src/x86_emm.c:266 (retain-source-shaped-overlay-provider -> original SoftPC control algorithm with a narrow same-shaped adapter-softpc/adapter-bochs overlay; Bochs remains sole CPU/RAM/physical-page owner)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-system.lib"	"cmosnt.obj"	""	"host_DelayHwInterrupt"	"host_DelayHwInterrupt"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_eoi.c:229 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-keymouse.lib"	"keyba.obj"	"KbdIntDelay"	"host_DelayHwInterrupt"	"host_DelayHwInterrupt"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_eoi.c:229 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-system.lib"	"timer.obj"	""	"host_DelayHwInterrupt"	"host_DelayHwInterrupt"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_eoi.c:229 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-system.lib"	"ica.obj"	"ica_eoi"	"host_EOI_hook"	"host_EOI_hook"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_eoi.c:198 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"host_get_access_key"	"host_get_access_key"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_emm.c:800 (retain-source-shaped-overlay-provider -> original SoftPC control algorithm with a narrow same-shaped adapter-softpc/adapter-bochs overlay; Bochs remains sole CPU/RAM/physical-page owner) | softpc.new/host/src/x86_emm.c:938 (retain-source-shaped-overlay-provider -> original SoftPC control algorithm with a narrow same-shaped adapter-softpc/adapter-bochs overlay; Bochs remains sole CPU/RAM/physical-page owner)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-system.lib"	"qevnt.obj"	"q_event_init"	"host_get_jump_restart"	"host_get_jump_restart"	"1"	"select-original-mvdm-source"	"softpc.new/base/cvidc/accessfn.c:913 (exclude-bochs-cpu-fpu-executor -> bochs-core via adapter-bochs; no second CPU/FPU/decode/register executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-system.lib"	"qevnt.obj"	"quick_tick_recalibrate"	"host_get_q_calib_val"	"host_get_q_calib_val"	"1"	"select-original-mvdm-source"	"softpc.new/base/cvidc/accessfn.c:906 (exclude-bochs-cpu-fpu-executor -> bochs-core via adapter-bochs; no second CPU/FPU/decode/register executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-system.lib"	"cmosnt.obj"	""	"host_GetSysTime"	"host_GetSysTime"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_timer.c:514 (exclude-alternate-softpc-product-control -> adapter-bochs/bochs-core/app own final machine lifecycle and product composition)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-system.lib"	"timer.obj"	"timestamp"	"host_GetSysTime"	"host_GetSysTime"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_timer.c:514 (exclude-alternate-softpc-product-control -> adapter-bochs/bochs-core/app own final machine lifecycle and product composition)"	"physical original source definition is available; select its owner package before any replacement"
