architecture	library	object	caller	linker_symbol	normalized_symbol	occurrences	source_first_disposition	source_candidates	binding_rule
"x64"	"original-softpc-host-roots.lib"	"nt_msscs.obj"	"scs_init"	"DBGInit"	"DBGInit"	"1"	"select-original-mvdm-provider-source"	""	"select the original MVDM provider package and preserve its entry before adding any adapter binding"
"x64"	"original-softpc-host-roots.lib"	"nt_msscs.obj"	"scs_init"	"DemInit"	"DemInit"	"1"	"select-original-mvdm-provider-source"	""	"select the original MVDM provider package and preserve its entry before adding any adapter binding"
"x64"	"original-softpc-host-roots.lib"	"nt_msscs.obj"	"scs_init"	"XMSInit"	"XMSInit"	"1"	"select-original-mvdm-provider-source"	""	"select the original MVDM provider package and preserve its entry before adding any adapter binding"
"x64"	"original-softpc-host-roots.lib"	"nt_umb.obj"	"ReleaseUMB"	"xmsReleaseUMBNotify"	"xmsReleaseUMBNotify"	"1"	"select-original-mvdm-provider-source"	""	"select the original MVDM provider package and preserve its entry before adding any adapter binding"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"activate_altreg_set"	"activate_altreg_set"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1842 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"alloc_page"	"alloc_page"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:914 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"allocate_altreg_set"	"allocate_altreg_set"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1780 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"altreg_set_ok"	"altreg_set_ok"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1755 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"reset.obj"	"reset"	"com_init"	"com_init"	"1"	"select-original-mvdm-source"	"softpc.new/base/comms/com.c:2617 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"reset.obj"	"reset"	"com_post"	"com_post"	"1"	"select-original-mvdm-source"	"softpc.new/base/comms/com.c:2667 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"copy_exchange_data"	"copy_exchange_data"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1495 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"deallocate_altreg_set"	"deallocate_altreg_set"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1820 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"free_handle"	"free_handle"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:512 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"free_page"	"free_page"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:942 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-video.lib"	"gfx_updt.obj"	"text_scroll_up"	"fwd_word_fill"	"fwd_word_fill"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/copy_fnc.c:83 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_active_altreg_set"	"get_active_altreg_set"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1750 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_base_address"	"get_base_address"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1697 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_EMpage_no"	"get_EMpage_no"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:803 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_map_size"	"get_map_size"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1726 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_name"	"get_name"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:878 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_new_handle"	"get_new_handle"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:458 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_no_altreg_sets"	"get_no_altreg_sets"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1745 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_no_pages"	"get_no_pages"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:770 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_no_phys_pages"	"get_no_phys_pages"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1716 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_page_seg"	"get_page_seg"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1721 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_total_handles"	"get_total_handles"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1706 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_total_open_handles"	"get_total_open_handles"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1711 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_total_pages"	"get_total_pages"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1678 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"get_unallocated_pages"	"get_unallocated_pages"	"1"	"select-original-mvdm-source"	"softpc.new/base/dos/emm_mngr.c:1692 (exclude-bochs-pc-device-executor -> bochs-core via adapter-bochs; no second PIC/PIT/CMOS/DMA/video/disk/serial/keyboard/mouse/EMS device executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-host-roots.lib"	"nt_timer.obj"	"host_timer_event"	"GetScaleEvent"	"GetScaleEvent"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_event.c:1193 (retain-source-shaped-host-provider -> opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-host-roots.lib"	"nt_reset.obj"	"host_applClose"	"GfxCloseDown"	"GfxCloseDown"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_fulsc.c:1654 (exclude-alternate-softpc-product-control -> adapter-bochs/bochs-core/app own final machine lifecycle and product composition)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-host-roots.lib"	"nt_timer.obj"	"host_timer_event"	"host_com_heart_beat"	"host_com_heart_beat"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_com.c:1649 (retain-source-shaped-host-provider -> opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-support.lib"	"terminat.obj"	"terminate"	"host_deinitialise_EM"	"host_deinitialise_EM"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_emm.c:209 (retain-source-shaped-overlay-provider -> original SoftPC control algorithm with a narrow same-shaped adapter-softpc/adapter-bochs overlay; Bochs remains sole CPU/RAM/physical-page owner) | softpc.new/host/src/x86_emm.c:266 (retain-source-shaped-overlay-provider -> original SoftPC control algorithm with a narrow same-shaped adapter-softpc/adapter-bochs overlay; Bochs remains sole CPU/RAM/physical-page owner)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-video.lib"	"video.obj"	"disable_stream_io"	"host_disable_stream_io"	"host_disable_stream_io"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_fulsc.c:2369 (exclude-alternate-softpc-product-control -> adapter-bochs/bochs-core/app own final machine lifecycle and product composition)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-video.lib"	"video.obj"	"enable_stream_io"	"host_enable_stream_io"	"host_enable_stream_io"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_fulsc.c:2363 (exclude-alternate-softpc-product-control -> adapter-bochs/bochs-core/app own final machine lifecycle and product composition)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"emm_fncs.obj"	"reset_emm_funcs"	"host_get_access_key"	"host_get_access_key"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_emm.c:800 (retain-source-shaped-overlay-provider -> original SoftPC control algorithm with a narrow same-shaped adapter-softpc/adapter-bochs overlay; Bochs remains sole CPU/RAM/physical-page owner) | softpc.new/host/src/x86_emm.c:938 (retain-source-shaped-overlay-provider -> original SoftPC control algorithm with a narrow same-shaped adapter-softpc/adapter-bochs overlay; Bochs remains sole CPU/RAM/physical-page owner)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-system.lib"	"qevnt.obj"	"q_event_init"	"host_get_jump_restart"	"host_get_jump_restart"	"1"	"select-original-mvdm-source"	"softpc.new/base/cvidc/accessfn.c:913 (exclude-bochs-cpu-fpu-executor -> bochs-core via adapter-bochs; no second CPU/FPU/decode/register executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-system.lib"	"qevnt.obj"	"quick_tick_recalibrate"	"host_get_q_calib_val"	"host_get_q_calib_val"	"1"	"select-original-mvdm-source"	"softpc.new/base/cvidc/accessfn.c:906 (exclude-bochs-cpu-fpu-executor -> bochs-core via adapter-bochs; no second CPU/FPU/decode/register executor)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-host-roots.lib"	"nt_timer.obj"	"host_timer_event"	"host_lpt_heart_beat"	"host_lpt_heart_beat"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_lpt.c:560 (retain-source-shaped-host-provider -> opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"bios.obj"	"v_host_mouse_install1"	"host_mouse_install1"	"host_mouse_install1"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_mouse.c:282 (retain-source-shaped-host-provider -> opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-bios.lib"	"bios.obj"	"v_host_mouse_install2"	"host_mouse_install2"	"host_mouse_install2"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_mouse.c:290 (retain-source-shaped-host-provider -> opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-keymouse.lib"	"mouse_io.obj"	"mouse_int1"	"host_os_mouse_pointer"	"host_os_mouse_pointer"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_mouse.c:538 (retain-source-shaped-host-provider -> opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-video.lib"	"gfx_updt.obj"	"stream_io_update"	"host_stream_io_update"	"host_stream_io_update"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_graph.c:2303 (exclude-alternate-softpc-product-control -> adapter-bochs/bochs-core/app own final machine lifecycle and product composition)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-system.lib"	"timer.obj"	"outputWaveForm"	"host_timer2_waveform"	"host_timer2_waveform"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_sound.c:243 (exclude-alternate-softpc-product-control -> adapter-bochs/bochs-core/app own final machine lifecycle and product composition)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-keymouse.lib"	"mouse_io.obj"	"mouse_video_mode_changed"	"host_x_range"	"host_x_range"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_mouse.c:2486 (retain-source-shaped-host-provider -> opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-keymouse.lib"	"mouse_io.obj"	"mouse_video_mode_changed"	"host_y_range"	"host_y_range"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_mouse.c:2504 (retain-source-shaped-host-provider -> opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy)"	"physical original source definition is available; select its owner package before any replacement"
"x64"	"original-softpc-keymouse.lib"	"ppi.obj"	"ppi_outb"	"HostPpiState"	"HostPpiState"	"1"	"select-original-mvdm-source"	"softpc.new/host/src/nt_sound.c:278 (exclude-alternate-softpc-product-control -> adapter-bochs/bochs-core/app own final machine lifecycle and product composition)"	"physical original source definition is available; select its owner package before any replacement"
